⸮⸮x\҈⸮⸮⸮⸮4QIQJº뼨V⸮⸮n⸮ы⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮!XInitializing I2C MPU...
Testing MPU connection...
MPU6050 connection successful
Initializing DMP...
>......>......
//         X Accel  Y Accel  Z Accel   X Gyro   Y Gyro   Z Gyro
// OFFSETS 906.00000,  -307.00000,  1282.00000,  61.00000,  -5.00000,  15.00000
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
Initializing altimeter...
Testing altimeter connection...
BMP085 connection successful
T/P/A	24.30	98688.00	221
ypr	92.04	80.20	-8.90
T/P/A	24.30	98683.00	222
ypr	91.93	80.21	-9.54
T/P/A	24.20	98683.00	222
ypr	91.72	80.13	-10.82
T/P/A	24.30	98695.00	221
ypr	91.77	80.11	-10.50
T/P/A	24.30	98693.00	221
ypr	91.92	80.13	-9.62
T/P/A	24.20	98679.00	222
ypr	91.90	80.11	-9.77
T/P/A	24.20	98693.00	221
ypr	91.79	80.04	-10.51
T/P/A	24.20	98691.00	221
ypr	91.67	80.03	-11.18
T/P/A	24.30	98691.00	221
ypr	91.60	80.02	-11.53
T/P/A	24.30	98688.00	221
ypr	91.68	80.08	-10.93
T/P/A	24.20	98685.00	222
ypr	91.84	80.15	-9.76
T/P/A	24.20	98690.00	221
ypr	91.92	80.27	-9.03
T/P/A	24.30	98690.00	221
ypr	91.91	80.30	-9.13
T/P/A	24.20	98689.00	221
ypr	91.83	80.24	-9.73
T/P/A	24.20	98690.00	221
ypr	91.80	80.23	-9.99
T/P/A	24.30	98689.00	221
ypr	91.77	80.21	-10.18
T/P/A	24.30	98697.00	221
ypr	91.73	80.18	-10.45
T/P/A	24.20	98685.00	222
ypr	91.66	80.17	-10.79
T/P/A	24.30	98687.00	221
ypr	91.73	80.18	-10.33
T/P/A	24.20	98687.00	221
ypr	91.55	80.30	-11.18
T/P/A	24.20	98687.00	221
ypr	91.52	80.82	-11.03
T/P/A	24.30	98689.00	221
ypr	91.86	80.93	-8.78
T/P/A	24.30	98685.00	222
ypr	92.10	81.00	-7.20
T/P/A	24.30	98687.00	221
ypr	92.17	81.08	-6.76
T/P/A	24.30	98689.00	221
ypr	92.24	81.18	-6.14
T/P/A	24.30	98686.00	222
ypr	92.26	81.24	-5.92
T/P/A	24.30	98685.00	222
ypr	92.24	81.24	-6.05
T/P/A	24.30	98689.00	221
ypr	91.91	81.15	-8.16
T/P/A	24.30	98689.00	221
ypr	91.00	81.23	-14.04
T/P/A	24.30	98694.00	221
ypr	90.67	81.31	-16.21
T/P/A	24.30	98684.00	222
ypr	91.08	81.57	-13.32
T/P/A	24.20	98687.00	221
ypr	91.50	81.49	-10.62
T/P/A	24.30	98687.00	221
ypr	91.36	81.55	-11.48
T/P/A	24.30	98687.00	221
ypr	91.49	81.71	-10.42
T/P/A	24.30	98689.00	221
ypr	91.72	81.85	-8.65
T/P/A	24.30	98687.00	221
ypr	91.89	81.92	-7.37
T/P/A	24.30	98695.00	221
ypr	91.96	81.92	-6.95
T/P/A	24.30	98689.00	221
ypr	91.99	81.94	-6.61
T/P/A	24.30	98687.00	221
ypr	92.01	81.92	-6.55
T/P/A	24.30	98693.00	221
ypr	92.03	81.91	-6.48
T/P/A	24.30	98694.00	221
ypr	92.00	81.89	-6.65
T/P/A	24.30	98688.00	221
ypr	91.99	81.90	-6.67
T/P/A	24.30	98687.00	221
ypr	92.01	81.92	-6.53
T/P/A	24.30	98693.00	221
ypr	92.03	81.96	-6.31
T/P/A	24.30	98687.00	221
ypr	91.97	82.05	-6.55
T/P/A	24.30	98694.00	221
ypr	91.84	82.11	-7.31
T/P/A	24.30	98691.00	221
ypr	91.83	82.08	-7.42
T/P/A	24.30	98693.00	221
ypr	91.94	81.78	-7.26
T/P/A	24.30	98690.00	221
ypr	91.76	81.55	-8.94
T/P/A	24.30	98686.00	222
ypr	91.79	81.27	-9.17
T/P/A	24.30	98693.00	221
ypr	92.04	80.95	-8.21
T/P/A	24.30	98696.00	221
ypr	91.68	80.12	-11.57
T/P/A	24.30	98696.00	221
ypr	91.62	79.54	-12.59
T/P/A	24.30	98692.00	221
ypr	91.71	77.22	-14.51
T/P/A	24.30	98698.00	221
ypr	92.35	75.67	-13.29
T/P/A	24.30	98693.00	221
ypr	93.80	74.63	-8.54
T/P/A	24.30	98687.00	221
ypr	95.33	73.43	-4.32
T/P/A	24.30	98698.00	221
ypr	97.11	73.12	1.77
T/P/A	24.30	98686.00	222
ypr	97.05	72.64	1.17
T/P/A	24.30	98699.00	220
ypr	97.14	71.20	-0.04
T/P/A	24.30	98695.00	221
ypr	97.43	70.71	0.32
T/P/A	24.30	98692.00	221
ypr	98.50	65.87	-1.61
T/P/A	24.30	98695.00	221
ypr	99.83	63.29	-1.29
T/P/A	24.30	98692.00	221
ypr	101.48	60.39	-0.47
T/P/A	24.30	98692.00	221
ypr	106.14	53.10	2.51
T/P/A	24.30	98690.00	221
ypr	108.22	49.85	3.50
T/P/A	24.30	98690.00	221
ypr	110.29	45.64	4.09
T/P/A	24.30	98695.00	221
ypr	113.72	37.08	5.58
T/P/A	24.30	98698.00	221
ypr	113.91	35.06	5.17
T/P/A	24.30	98690.00	221
ypr	113.46	34.61	4.14
T/P/A	24.30	98685.00	222
ypr	112.76	34.53	2.19
T/P/A	24.30	98687.00	221
ypr	112.53	34.54	1.37
T/P/A	24.30	98691.00	221
ypr	111.95	35.21	0.92
T/P/A	24.30	98692.00	221
ypr	111.08	36.58	0.10
T/P/A	24.30	98691.00	221
ypr	108.74	41.03	-2.59
T/P/A	24.30	98695.00	221
ypr	106.88	45.75	-3.56
T/P/A	24.30	98694.00	221
ypr	102.68	53.74	-5.13
T/P/A	24.30	98692.00	221
ypr	99.09	60.47	-5.84
T/P/A	24.30	98691.00	221
ypr	97.10	66.07	-4.90
T/P/A	24.30	98688.00	221
ypr	95.30	72.94	-3.93
T/P/A	24.30	98682.00	222
ypr	95.66	74.17	-1.09
T/P/A	24.30	98687.00	221
ypr	94.94	75.63	-1.75
T/P/A	24.30	98693.00	221
ypr	94.34	76.86	-2.71
T/P/A	24.30	98690.00	221
ypr	93.82	78.17	-3.19
T/P/A	24.30	98701.00	220
ypr	95.38	76.44	0.47
T/P/A	24.30	98686.00	222
ypr	93.62	78.13	-4.64
T/P/A	24.30	98698.00	221
ypr	92.92	77.84	-8.33
T/P/A	24.30	98698.00	221
ypr	93.05	77.63	-7.98
T/P/A	24.40	98696.00	221
ypr	92.94	77.83	-7.99
T/P/A	24.30	98692.00	221
ypr	92.98	78.00	-7.53
T/P/A	24.30	98692.00	221
ypr	93.36	78.03	-5.58
T/P/A	24.30	98694.00	221
ypr	94.32	77.54	-1.67
T/P/A	24.30	98698.00	221
ypr	94.17	77.79	-1.88
T/P/A	24.30	98696.00	221
ypr	94.13	78.07	-1.52
T/P/A	24.30	98698.00	221
ypr	94.25	78.00	-0.97
T/P/A	24.40	98694.00	221
ypr	94.39	77.98	-0.24
T/P/A	24.30	98700.00	220
ypr	94.48	77.85	-0.04
T/P/A	24.30	98693.00	221
ypr	94.65	77.90	0.99
T/P/A	24.30	98695.00	221
ypr	95.00	77.85	2.64
T/P/A	24.30	98692.00	221
ypr	94.88	77.86	2.14
T/P/A	24.30	98692.00	221
ypr	94.89	77.86	2.22
T/P/A	24.30	98688.00	221
ypr	94.85	77.83	2.00
T/P/A	24.30	98692.00	221
ypr	94.90	77.79	2.14
T/P/A	24.30	98696.00	221
ypr	94.92	77.75	2.17
T/P/A	24.30	98691.00	221
ypr	94.92	77.72	2.17
T/P/A	24.30	98688.00	221
ypr	95.21	77.75	3.74
T/P/A	24.30	98688.00	221
ypr	95.47	77.79	5.14
T/P/A	24.30	98695.00	221
ypr	95.53	77.76	5.36
T/P/A	24.30	98698.00	221
ypr	95.74	77.77	6.49
T/P/A	24.30	98687.00	221
ypr	95.69	77.77	6.28
T/P/A	24.30	98694.00	221
ypr	95.67	77.76	6.12
T/P/A	24.30	98691.00	221
ypr	95.69	77.76	6.33
T/P/A	24.30	98691.00	221
ypr	95.72	77.72	6.40
T/P/A	24.30	98694.00	221
ypr	95.66	77.68	6.05
T/P/A	24.30	98690.00	221
ypr	95.60	77.69	5.76
T/P/A	24.30	98694.00	221
ypr	95.53	77.67	5.32
T/P/A	24.30	98691.00	221
ypr	95.51	77.65	5.17
T/P/A	24.30	98693.00	221
ypr	95.60	77.58	5.54
T/P/A	24.30	98694.00	221
ypr	95.58	77.56	5.49
T/P/A	24.30	98696.00	221
ypr	95.48	77.53	4.94
T/P/A	24.30	98694.00	221
ypr	95.51	77.47	4.97
T/P/A	24.40	98695.00	221
ypr	95.57	77.43	5.17
T/P/A	24.40	98697.00	221
ypr	95.45	77.44	4.63
T/P/A	24.30	98687.00	221
ypr	95.14	77.35	2.85
T/P/A	24.30	98690.00	221
ypr	94.26	76.96	-2.58
T/P/A	24.30	98691.00	221
ypr	92.65	76.23	-10.61
T/P/A	24.40	98696.00	221
ypr	91.47	75.74	-15.81
T/P/A	24.40	98698.00	221
ypr	90.89	75.48	-18.05
T/P/A	24.30	98695.00	221
ypr	89.61	74.64	-22.98
T/P/A	24.40	98690.00	221
ypr	87.26	73.65	-31.01
T/P/A	24.40	98699.00	220
ypr	86.56	73.59	-33.26
T/P/A	24.40	98691.00	221
ypr	85.08	72.84	-37.61
T/P/A	24.40	98693.00	221
ypr	81.89	70.32	-45.25
T/P/A	24.30	98690.00	221
ypr	79.62	68.54	-49.72
T/P/A	24.40	98694.00	221
ypr	78.43	67.57	-51.75
T/P/A	24.40	98697.00	221
ypr	76.98	66.50	-54.47
T/P/A	24.40	98696.00	221
ypr	73.91	64.12	-59.37
T/P/A	24.40	98692.00	221
ypr	72.14	62.81	-61.91
T/P/A	24.40	98691.00	221
ypr	70.40	61.35	-63.64
T/P/A	24.40	98684.00	222
ypr	67.64	58.72	-65.76
T/P/A	24.40	98690.00	221
ypr	64.97	56.87	-68.92
T/P/A	24.40	98688.00	221
ypr	63.32	55.77	-70.79
T/P/A	24.40	98688.00	221
ypr	62.26	55.06	-71.69
T/P/A	24.40	98687.00	221
ypr	61.40	54.32	-72.14
T/P/A	24.40	98693.00	221
ypr	59.67	52.81	-73.06
T/P/A	24.40	98696.00	221
ypr	55.47	49.16	-74.82
T/P/A	24.40	98694.00	221
ypr	48.70	42.70	-76.74
T/P/A	24.40	98689.00	221
ypr	46.17	40.59	-77.80
T/P/A	24.40	98694.00	221
ypr	42.70	38.07	-80.10
T/P/A	24.40	98688.00	221
ypr	38.80	35.60	-82.86
T/P/A	24.40	98688.00	221
ypr	36.27	33.97	-84.74
T/P/A	24.40	98693.00	221
ypr	34.70	32.47	-85.09
T/P/A	24.40	98692.00	221
ypr	33.53	31.41	-85.38
T/P/A	24.40	98693.00	221
ypr	30.18	28.64	-86.56
T/P/A	24.40	98695.00	221
ypr	25.86	24.97	-87.95
T/P/A	24.40	98690.00	221
ypr	20.88	20.48	-89.10
T/P/A	24.40	98689.00	221
ypr	17.81	17.59	-89.50
T/P/A	24.40	98693.00	221
ypr	14.84	14.02	-87.88
T/P/A	24.40	98696.00	221
ypr	10.36	9.28	-86.62
T/P/A	24.40	98695.00	221
ypr	4.43	3.44	-86.38
T/P/A	24.40	98693.00	221
ypr	3.88	2.72	-85.67
T/P/A	24.40	98694.00	221
ypr	4.63	3.29	-85.09
T/P/A	24.40	98694.00	221
ypr	4.39	2.99	-84.85
T/P/A	24.40	98691.00	221
ypr	5.34	3.90	-84.70
T/P/A	24.40	98686.00	222
ypr	5.42	3.95	-84.57
T/P/A	24.40	98694.00	221
ypr	5.51	4.00	-84.46
T/P/A	24.40	98695.00	221
ypr	5.44	3.92	-84.44
T/P/A	24.40	98695.00	221
ypr	5.54	4.01	-84.38
T/P/A	24.40	98695.00	221
ypr	5.57	4.04	-84.38
T/P/A	24.40	98697.00	221
ypr	5.57	4.04	-84.37
T/P/A	24.40	98689.00	221
ypr	5.46	3.94	-84.35
T/P/A	24.40	98688.00	221
ypr	4.57	3.14	-84.62
T/P/A	24.40	98687.00	221
ypr	3.99	2.66	-84.86
T/P/A	24.40	98686.00	222
ypr	3.74	2.47	-85.01
T/P/A	24.40	98684.00	222
ypr	2.80	1.65	-85.38
T/P/A	24.40	98687.00	221
ypr	2.18	1.12	-85.66
T/P/A	24.40	98688.00	221
ypr	1.82	0.81	-85.82
T/P/A	24.40	98689.00	221
ypr	1.80	0.79	-85.82
T/P/A	24.40	98687.00	221
ypr	1.65	0.65	-85.84
T/P/A	24.40	98692.00	221
ypr	1.35	0.38	-85.92
T/P/A	24.40	98694.00	221
ypr	1.05	0.11	-85.99
T/P/A	24.50	98692.00	221
ypr	0.83	-0.10	-86.06
T/P/A	24.50	98696.00	221
ypr	0.26	-0.60	-86.22
T/P/A	24.50	98690.00	221
ypr	0.07	-0.76	-86.35
T/P/A	24.50	98688.00	221
ypr	-0.12	-0.92	-86.44
T/P/A	24.40	98682.00	222
ypr	0.05	-0.75	-86.44
T/P/A	24.50	98690.00	221
ypr	0.23	-0.54	-86.52
T/P/A	24.50	98690.00	221
ypr	1.88	1.09	-86.52
T/P/A	24.50	98688.00	221
ypr	4.47	3.92	-87.62
T/P/A	24.50	98684.00	222
ypr	9.29	9.28	-89.92
T/P/A	24.50	98686.00	222
ypr	15.20	15.10	-89.62
T/P/A	24.50	98683.00	222
ypr	26.67	26.03	-87.33
T/P/A	24.50	98682.00	222
ypr	39.38	38.66	-86.34
T/P/A	24.50	98684.00	222
ypr	65.33	114.58	-91.38
T/P/A	24.50	98686.00	222
ypr	85.04	84.76	-78.06
T/P/A	24.50	98684.00	222
ypr	100.25	79.26	65.14
T/P/A	24.50	98684.00	222
ypr	115.07	62.80	66.75
T/P/A	24.50	98680.00	222
ypr	125.68	51.49	71.78
T/P/A	24.50	98680.00	222
ypr	136.79	42.16	82.47
T/P/A	24.50	98680.00	222
ypr	149.87	29.84	88.62
T/P/A	24.50	98686.00	222
ypr	151.91	27.90	89.08
T/P/A	24.50	98685.00	222
ypr	154.41	154.22	90.83
T/P/A	24.50	98692.00	221
ypr	156.31	155.69	92.57
T/P/A	24.50	98686.00	222
ypr	161.13	159.85	95.82
T/P/A	24.50	98683.00	222
ypr	163.68	162.58	95.00
T/P/A	24.50	98682.00	222
ypr	165.97	164.90	94.96
T/P/A	24.50	98686.00	222
ypr	166.16	165.12	95.25
T/P/A	24.50	98686.00	222
ypr	163.83	163.29	92.99
T/P/A	24.60	98685.00	222
ypr	163.96	163.48	92.58
T/P/A	24.50	98679.00	222
ypr	164.72	164.03	93.71
T/P/A	24.60	98685.00	222
ypr	166.25	165.34	94.62
T/P/A	24.60	98686.00	222
ypr	167.20	166.18	95.38
T/P/A	24.60	98689.00	221
ypr	168.65	167.69	95.19
T/P/A	24.60	98684.00	222
ypr	169.67	168.91	93.90
T/P/A	24.60	98679.00	222
ypr	169.58	168.83	93.77
T/P/A	24.60	98681.00	222
ypr	168.77	168.02	93.90
T/P/A	24.60	98674.00	223
ypr	168.33	167.62	93.67
T/P/A	24.60	98684.00	222
ypr	168.27	167.54	93.72
T/P/A	24.60	98673.00	223
ypr	168.29	167.57	93.70
T/P/A	24.60	98690.00	221
ypr	168.79	167.94	94.34
T/P/A	24.60	98695.00	221
ypr	170.02	169.10	94.49
T/P/A	24.60	98690.00	221
ypr	169.70	168.78	94.39
T/P/A	24.60	98689.00	221
ypr	169.61	168.61	94.72
T/P/A	24.60	98687.00	221
ypr	169.29	168.19	95.12
T/P/A	24.60	98686.00	222
ypr	167.93	166.93	94.66
T/P/A	24.60	98684.00	222
ypr	166.66	165.52	95.08
T/P/A	24.70	98686.00	222
ypr	168.95	167.17	97.17
T/P/A	24.70	98685.00	222
ypr	166.75	164.13	99.46
T/P/A	24.70	98694.00	221
ypr	167.97	164.10	102.61
T/P/A	24.70	98691.00	221
ypr	168.19	164.20	102.74
T/P/A	24.70	98695.00	221
ypr	168.46	164.43	102.78
T/P/A	24.70	98692.00	221
ypr	166.66	162.76	101.49
T/P/A	24.70	98697.00	221
ypr	162.61	159.99	95.46
T/P/A	24.70	98690.00	221
ypr	148.66	29.41	85.79
T/P/A	24.70	98695.00	221
ypr	131.21	40.28	68.19
T/P/A	24.70	98691.00	221
ypr	120.31	49.56	53.97
T/P/A	24.70	98692.00	221
ypr	115.81	54.44	47.91
T/P/A	24.70	98693.00	221
ypr	112.31	57.54	42.26
T/P/A	24.70	98694.00	221
ypr	112.21	57.32	41.82
T/P/A	24.70	98693.00	221
ypr	111.21	58.69	42.08
T/P/A	24.70	98698.00	221
ypr	108.88	61.70	40.46
T/P/A	24.70	98698.00	221
ypr	104.77	64.65	31.70
T/P/A	24.70	98700.00	220
ypr	99.23	66.57	15.90
T/P/A	24.70	98696.00	221
ypr	96.26	66.67	6.71
T/P/A	24.70	98693.00	221
ypr	95.64	66.62	5.82
T/P/A	24.70	98693.00	221
ypr	96.00	66.15	7.74
T/P/A	24.70	98697.00	221
ypr	97.37	66.13	13.02
T/P/A	24.70	98699.00	220
ypr	96.47	63.86	10.45
T/P/A	24.70	98692.00	221
ypr	95.22	52.37	4.34
T/P/A	24.70	98693.00	221
ypr	95.66	48.59	4.33
T/P/A	24.70	98697.00	221
ypr	96.86	42.72	3.30
T/P/A	24.70	98692.00	221
ypr	98.33	32.78	1.58
T/P/A	24.70	98696.00	221
ypr	97.86	29.16	1.03
T/P/A	24.70	98690.00	221
ypr	98.23	21.06	0.20
T/P/A	24.70	98693.00	221
ypr	97.78	10.98	2.52
T/P/A	24.70	98698.00	221
ypr	95.41	-1.70	3.66
T/P/A	24.70	98695.00	221
ypr	94.22	-3.53	6.80
T/P/A	24.70	98690.00	221
ypr	95.74	-4.43	5.31
T/P/A	24.70	98687.00	221
ypr	98.18	-1.02	6.04
T/P/A	24.70	98689.00	221
ypr	97.12	-1.67	6.65
T/P/A	24.70	98695.00	221
ypr	97.36	-0.52	6.67
T/P/A	24.70	98696.00	221
ypr	98.83	1.85	5.61
T/P/A	24.70	98691.00	221
ypr	99.96	5.28	6.40
T/P/A	24.70	98691.00	221
ypr	104.58	13.17	5.72
T/P/A	24.70	98695.00	221
ypr	105.42	22.76	3.59
T/P/A	24.70	98688.00	221
ypr	104.04	30.87	3.74
T/P/A	24.70	98688.00	221
ypr	100.90	49.45	4.35
T/P/A	24.70	98695.00	221
ypr	99.04	56.39	0.81
T/P/A	24.70	98690.00	221
ypr	98.68	61.93	4.50
T/P/A	24.70	98688.00	221
ypr	99.07	63.14	7.69
T/P/A	24.70	98688.00	221
ypr	97.77	66.30	5.19
T/P/A	24.70	98692.00	221
ypr	96.17	70.36	3.71
T/P/A	24.70	98691.00	221
ypr	96.33	74.06	10.90
T/P/A	24.70	98696.00	221
ypr	94.68	75.67	5.99
T/P/A	24.70	98698.00	221
ypr	94.24	76.74	5.33
T/P/A	24.70	98699.00	220
ypr	93.94	76.66	3.16
T/P/A	24.70	98694.00	221
ypr	92.05	76.28	-6.79
T/P/A	24.70	98688.00	221
ypr	90.65	76.67	-13.67
T/P/A	24.70	98694.00	221
ypr	90.75	77.36	-12.92
T/P/A	24.70	98690.00	221
ypr	92.63	77.55	-0.47
T/P/A	24.70	98695.00	221
ypr	89.86	79.99	-10.99
T/P/A	24.70	98695.00	221
ypr	89.04	75.09	-5.41
T/P/A	24.70	98691.00	221
ypr	88.45	72.28	4.55
T/P/A	24.70	98690.00	221
ypr	86.88	75.27	-1.05
T/P/A	24.70	98693.00	221
ypr	87.23	74.61	0.45
T/P/A	24.70	98696.00	221
ypr	87.90	74.28	2.59
T/P/A	24.70	98691.00	221
ypr	86.40	81.28	-11.22
T/P/A	24.70	98697.00	221
ypr	85.15	80.94	-17.59
T/P/A	24.70	98692.00	221
ypr	84.64	79.47	-16.13
T/P/A	24.70	98692.00	221
ypr	85.06	78.58	-11.00
T/P/A	24.70	98692.00	221
ypr	85.85	78.62	-6.70
T/P/A	24.70	98688.00	221
ypr	86.20	77.99	-3.74
T/P/A	24.70	98690.00	221
ypr	86.27	77.18	-1.96
T/P/A	24.70	98689.00	221
ypr	86.40	76.63	-0.69
T/P/A	24.70	98690.00	221
ypr	86.38	76.13	-0.36
T/P/A	24.80	98693.00	221
ypr	86.29	75.83	-0.28
T/P/A	24.80	98688.00	221
ypr	85.66	75.66	-2.52
T/P/A	24.70	98686.00	222
ypr	85.65	76.05	-2.74
T/P/A	24.80	98686.00	222
ypr	85.57	75.97	-2.84
T/P/A	24.80	98691.00	221
ypr	85.59	76.06	-2.70
T/P/A	24.80	98691.00	221
ypr	85.58	76.02	-2.74
T/P/A	24.70	98686.00	222
ypr	85.62	75.94	-2.64
T/P/A	24.70	98688.00	221
ypr	85.55	75.59	-3.08
T/P/A	24.80	98688.00	221
ypr	85.57	75.58	-3.16
T/P/A	24.80	98695.00	221
ypr	85.38	75.87	-5.17
T/P/A	24.80	98691.00	221
ypr	84.99	75.92	-7.93
T/P/A	24.80	98684.00	222
ypr	85.17	76.15	-7.63
T/P/A	24.80	98690.00	221
ypr	85.23	76.14	-7.42
T/P/A	24.80	98687.00	221
ypr	85.57	76.32	-5.93
T/P/A	24.80	98683.00	222
ypr	86.04	76.37	-3.97
T/P/A	24.80	98691.00	221
ypr	86.31	77.01	-4.25
T/P/A	24.80	98690.00	221
ypr	86.30	77.38	-4.19
T/P/A	24.80	98694.00	221
ypr	86.07	77.12	-3.48
T/P/A	24.80	98688.00	221
ypr	86.06	77.12	-2.29
T/P/A	24.80	98688.00	221
ypr	86.15	77.21	-1.39
T/P/A	24.80	98690.00	221
ypr	86.07	76.97	-0.97
T/P/A	24.80	98690.00	221
ypr	86.00	76.74	-1.11
T/P/A	24.80	98691.00	221
ypr	85.99	76.57	-1.05
T/P/A	24.80	98693.00	221
ypr	86.32	76.07	-0.42
T/P/A	24.80	98688.00	221
ypr	86.79	74.83	-0.13
T/P/A	24.80	98691.00	221
ypr	87.50	74.27	-0.53
T/P/A	24.80	98690.00	221
ypr	88.47	73.76	-2.41
T/P/A	24.80	98693.00	221
ypr	88.52	76.48	-8.76
T/P/A	24.80	98687.00	221
ypr	88.81	77.92	-13.00
T/P/A	24.80	98687.00	221
ypr	89.37	79.70	-14.53
T/P/A	24.80	98690.00	221
ypr	90.80	74.23	-17.18
T/P/A	24.90	98690.00	221
ypr	94.86	77.19	-5.60
T/P/A	24.80	98693.00	221
ypr	98.35	77.25	4.36
T/P/A	24.90	98687.00	221
ypr	98.85	81.96	25.23
T/P/A	24.80	98693.00	221
ypr	99.69	81.33	21.49
T/P/A	24.80	98693.00	221
ypr	102.99	78.81	20.13
T/P/A	24.90	98690.00	221
ypr	104.52	78.37	19.19
T/P/A	24.80	98685.00	222
ypr	103.73	80.86	31.05
T/P/A	24.80	98691.00	221
ypr	106.99	80.04	38.06
T/P/A	24.90	98695.00	221
ypr	107.98	79.89	21.92
T/P/A	24.80	98683.00	222
ypr	108.19	81.15	27.02
T/P/A	24.90	98689.00	221
ypr	115.70	79.03	22.26
T/P/A	24.90	98687.00	221
ypr	116.25	78.22	15.21
T/P/A	24.90	98690.00	221
ypr	130.35	68.56	5.93
T/P/A	24.90	98691.00	221
ypr	125.48	73.76	8.01
T/P/A	24.90	98692.00	221
ypr	124.91	77.22	17.10
T/P/A	24.90	98693.00	221
ypr	130.11	77.87	14.97
T/P/A	24.90	98692.00	221
ypr	117.58	82.75	18.06
T/P/A	24.90	98690.00	221
ypr	117.08	82.86	18.67
T/P/A	24.90	98690.00	221
ypr	121.75	82.30	15.33
T/P/A	25.00	98698.00	221
ypr	128.96	81.31	8.86
T/P/A	25.00	98698.00	221
ypr	130.85	81.29	8.87
T/P/A	24.90	98693.00	221
ypr	128.10	82.03	10.23
T/P/A	24.90	98690.00	221
ypr	127.05	82.11	10.79
T/P/A	24.90	98687.00	221
ypr	127.06	82.07	10.58
T/P/A	25.00	98694.00	221
ypr	126.63	82.18	10.62
T/P/A	25.00	98696.00	221
ypr	126.89	82.19	10.86
T/P/A	25.00	98696.00	221
ypr	128.79	81.67	9.94
T/P/A	25.00	98693.00	221
ypr	128.92	81.64	10.47
T/P/A	25.00	98688.00	221
ypr	127.55	81.91	10.91
T/P/A	25.00	98689.00	221
ypr	127.74	81.06	12.35
T/P/A	25.00	98693.00	221
ypr	128.94	79.38	12.34
T/P/A	25.00	98697.00	221
ypr	124.60	78.98	9.41
T/P/A	25.00	98688.00	221
ypr	116.15	78.01	16.81
T/P/A	25.00	98690.00	221
ypr	113.44	78.20	20.00
T/P/A	25.00	98695.00	221
ypr	105.13	80.97	18.32
T/P/A	25.00	98696.00	221
ypr	101.20	79.82	6.49
T/P/A	25.00	98695.00	221
ypr	97.37	80.76	-0.76
T/P/A	25.00	98689.00	221
ypr	97.57	79.97	6.93
T/P/A	25.00	98693.00	221
ypr	97.54	77.82	9.51
T/P/A	25.00	98687.00	221
ypr	96.08	75.17	3.69
T/P/A	25.00	98692.00	221
ypr	94.00	72.04	-0.30
T/P/A	24.90	98693.00	221
ypr	90.93	75.14	-4.67
T/P/A	24.90	98690.00	221
ypr	90.65	77.44	-3.23
T/P/A	25.00	98696.00	221
ypr	91.74	77.15	2.79
T/P/A	24.90	98684.00	222
ypr	91.99	77.02	3.77
T/P/A	25.00	98687.00	221
ypr	92.30	76.91	4.81
T/P/A	25.00	98685.00	222
ypr	92.17	76.86	4.06
T/P/A	25.00	98683.00	222
ypr	92.34	76.96	3.24
T/P/A	25.00	98689.00	221
ypr	94.43	71.75	-1.14
T/P/A	25.00	98681.00	222
ypr	94.31	74.81	-8.27
T/P/A	25.00	98688.00	221
ypr	95.83	75.92	-8.56
T/P/A	25.00	98684.00	222
ypr	97.49	77.51	-14.42
T/P/A	25.00	98681.00	222
ypr	91.32	81.31	-50.65
T/P/A	25.00	98683.00	222
ypr	90.20	81.79	-65.95
T/P/A	25.00	98688.00	221
ypr	97.83	80.94	-60.66
T/P/A	25.00	98684.00	222
ypr	102.09	81.85	-61.93
T/P/A	25.00	98680.00	222
ypr	111.53	81.26	-61.00
T/P/A	25.00	98678.00	222
ypr	122.44	80.32	-59.65
T/P/A	25.00	98681.00	222
ypr	123.02	80.48	-56.36
T/P/A	25.00	98678.00	222
ypr	118.78	80.85	-58.15
T/P/A	25.00	98679.00	222
ypr	114.33	81.19	-60.85
T/P/A	25.00	98681.00	222
ypr	110.84	81.60	-60.09
T/P/A	25.00	98679.00	222
ypr	113.86	78.96	-27.91
T/P/A	25.00	98686.00	222
ypr	107.30	77.83	-0.89
T/P/A	25.00	98683.00	222
ypr	103.19	75.37	0.03
T/P/A	25.00	98682.00	222
ypr	99.51	75.91	5.21
T/P/A	25.00	98679.00	222
ypr	96.97	77.14	6.32
T/P/A	25.00	98690.00	221
ypr	96.41	74.71	8.97
T/P/A	25.00	98684.00	222
ypr	92.36	76.32	-0.42
T/P/A	25.00	98690.00	221
ypr	90.44	77.53	-2.49
T/P/A	25.00	98685.00	222
ypr	87.58	77.38	-10.10
T/P/A	25.00	98684.00	222
ypr	86.73	77.41	-12.25
T/P/A	24.90	98682.00	222
ypr	86.72	77.03	-11.66
T/P/A	25.00	98690.00	221
ypr	86.13	76.48	-14.42
T/P/A	24.90	98688.00	221
ypr	86.14	76.08	-14.06
T/P/A	24.90	98687.00	221
ypr	86.53	76.24	-11.96
T/P/A	24.90	98688.00	221
ypr	86.91	74.46	-8.34
T/P/A	24.90	98681.00	222
ypr	86.91	74.91	-8.48
T/P/A	24.90	98685.00	222
ypr	86.67	75.44	-9.81
T/P/A	24.90	98686.00	222
ypr	89.55	75.42	-1.65
T/P/A	24.90	98685.00	222
ypr	95.52	75.98	10.19
T/P/A	24.90	98687.00	221
